origin_date,scenario_id,target,horizon,location,race_ethnicity,output_type,output_type_id,value,run_grouping,stochastic_run
2020-11-15,A-2020-05-01,inc death,8,37,asian,sample,NA,1.9543299961820717,14,1
2020-11-15,A-2020-05-01,inc death,9,37,asian,sample,NA,1.813826855738516,14,1
2020-11-15,A-2020-05-01,inc death,10,37,asian,sample,NA,1.543771503370977,14,1
2020-11-15,A-2020-05-01,inc death,11,37,asian,sample,NA,1.176229185009151,14,1
2020-11-15,A-2020-05-01,inc death,12,37,asian,sample,NA,0.7878901869443955,14,1
2020-11-15,A-2020-05-01,inc death,13,37,asian,sample,NA,0.4573142495064517,14,1
2020-11-15,A-2020-05-01,inc death,14,37,asian,sample,NA,0.22681689732423016,14,1
2020-11-15,A-2020-05-01,inc death,15,37,asian,sample,NA,0.09540911344286124,14,1
2020-11-15,A-2020-05-01,inc death,16,37,asian,sample,NA,0.034227835752745246,14,1
2020-11-15,A-2020-05-01,inc death,17,37,asian,sample,NA,0.01071169826591794,14,1
2020-11-15,A-2020-05-01,inc death,18,37,asian,sample,NA,0.0030234769320797617,14,1
2020-11-15,A-2020-05-01,inc death,19,37,asian,sample,NA,0.0008003856931069766,14,1
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,0.0002059042772173716,14,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,0.7441465536922568,15,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,1.0153222814326712,15,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,1.3182281697414264,15,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,1.6373390489038617,15,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,1.943967158451266,15,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,2.1979605289483097,15,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,2.364318144745768,15,1
